workload,config,seed,policy,n,onsets,recall,recall_lag3,mean_delay,T_hits,T_n,V_hits,V_n,fa,fa_lag3,auc,feat_ms_per_win,feat_pct,arith_s,note
tpch,template_only,13,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,13,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,13,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,13,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,14,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00102,
tpch,template_only,14,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.0011,
tpch,template_only,14,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00103,
tpch,template_only,14,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.001,
tpch,template_only,14,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,14,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,14,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00229,S_R
tpch,template_only,14,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00194,
tpch,template_only,14,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00195,
tpch,template_only,14,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,4e-05,offset=1
tpch,template_only,14,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,14,every_k4,41,6,0.0,0.0,,0,6,0,0,0,0,,0.62331,26.83,3e-05,offset=0
tpch,template_only,14,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,14,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,14,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,14,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,15,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00103,
tpch,template_only,15,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00115,
tpch,template_only,15,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00104,
tpch,template_only,15,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00101,
tpch,template_only,15,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,15,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,15,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00233,S_R
tpch,template_only,15,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00197,
tpch,template_only,15,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00196,
tpch,template_only,15,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,4e-05,offset=1
tpch,template_only,15,every_k3,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,0.73664,31.71,3e-05,offset=2
tpch,template_only,15,every_k4,41,6,0.0,0.0,,0,6,0,0,0,0,,0.56665,24.39,2e-05,offset=2
tpch,template_only,15,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,15,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,15,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,6e-05,
tpch,template_only,15,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,16,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00103,
tpch,template_only,16,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.0011,
tpch,template_only,16,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00104,
tpch,template_only,16,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.001,
tpch,template_only,16,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,16,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,16,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.0023,S_R
tpch,template_only,16,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00194,
tpch,template_only,16,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00194,
tpch,template_only,16,every_k2,41,6,0.0,0.0,,0,6,0,0,0,0,,1.18996,51.22,4e-05,offset=0
tpch,template_only,16,every_k3,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,0.73664,31.71,3e-05,offset=2
tpch,template_only,16,every_k4,41,6,0.0,0.0,,0,6,0,0,0,0,,0.56665,24.39,2e-05,offset=2
tpch,template_only,16,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,16,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,16,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,16,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,17,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00102,
tpch,template_only,17,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00108,
tpch,template_only,17,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00103,
tpch,template_only,17,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.001,
tpch,template_only,17,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00158,
tpch,template_only,17,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00072,
tpch,template_only,17,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00227,S_R
tpch,template_only,17,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00191,
tpch,template_only,17,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00197,
tpch,template_only,17,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,5e-05,offset=1
tpch,template_only,17,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=0
tpch,template_only,17,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=3
tpch,template_only,17,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,17,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,17,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,17,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00072,
tpch,template_only,18,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00106,
tpch,template_only,18,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00111,
tpch,template_only,18,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00105,
tpch,template_only,18,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00104,
tpch,template_only,18,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00163,
tpch,template_only,18,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,18,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00237,S_R
tpch,template_only,18,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00199,
tpch,template_only,18,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00216,
tpch,template_only,18,every_k2,41,6,0.0,0.0,,0,6,0,0,0,0,,1.18996,51.22,7e-05,offset=0
tpch,template_only,18,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,18,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=3
tpch,template_only,18,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,3e-05,
tpch,template_only,18,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,18,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,18,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,19,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00108,
tpch,template_only,19,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00111,
tpch,template_only,19,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00104,
tpch,template_only,19,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00102,
tpch,template_only,19,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00161,
tpch,template_only,19,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,19,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00228,S_R
tpch,template_only,19,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00196,
tpch,template_only,19,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00193,
tpch,template_only,19,every_k2,41,6,0.0,0.0,,0,6,0,0,0,0,,1.18996,51.22,6e-05,offset=0
tpch,template_only,19,every_k3,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,0.73664,31.71,3e-05,offset=2
tpch,template_only,19,every_k4,41,6,0.0,0.0,,0,6,0,0,0,0,,0.62331,26.83,3e-05,offset=0
tpch,template_only,19,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,19,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,19,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,6e-05,
tpch,template_only,19,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,20,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00106,
tpch,template_only,20,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00112,
tpch,template_only,20,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00104,
tpch,template_only,20,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00102,
tpch,template_only,20,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00158,
tpch,template_only,20,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00084,
tpch,template_only,20,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00227,S_R
tpch,template_only,20,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00192,
tpch,template_only,20,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.0019,
tpch,template_only,20,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,5e-05,offset=1
tpch,template_only,20,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,20,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=1
tpch,template_only,20,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,20,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,20,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,20,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,21,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00104,
tpch,template_only,21,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00109,
tpch,template_only,21,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00104,
tpch,template_only,21,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.001,
tpch,template_only,21,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,21,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,21,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.0023,S_R
tpch,template_only,21,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00192,
tpch,template_only,21,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00194,
tpch,template_only,21,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,4e-05,offset=1
tpch,template_only,21,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=0
tpch,template_only,21,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=1
tpch,template_only,21,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,21,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,21,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,21,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,22,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00103,
tpch,template_only,22,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00109,
tpch,template_only,22,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00103,
tpch,template_only,22,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00099,
tpch,template_only,22,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,22,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,22,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00231,S_R
tpch,template_only,22,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00195,
tpch,template_only,22,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00194,
tpch,template_only,22,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,4e-05,offset=1
tpch,template_only,22,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,22,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=1
tpch,template_only,22,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,22,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,22,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,22,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,23,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00106,
tpch,template_only,23,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00109,
tpch,template_only,23,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00102,
tpch,template_only,23,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.001,
tpch,template_only,23,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00159,
tpch,template_only,23,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00072,
tpch,template_only,23,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00232,S_R
tpch,template_only,23,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00196,
tpch,template_only,23,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00192,
tpch,template_only,23,every_k2,41,6,0.0,0.0,,0,6,0,0,0,0,,1.18996,51.22,6e-05,offset=0
tpch,template_only,23,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=0
tpch,template_only,23,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=3
tpch,template_only,23,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,23,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,23,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,23,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,24,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00101,
tpch,template_only,24,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00109,
tpch,template_only,24,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00103,
tpch,template_only,24,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00099,
tpch,template_only,24,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00157,
tpch,template_only,24,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,24,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00229,S_R
tpch,template_only,24,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00193,
tpch,template_only,24,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00192,
tpch,template_only,24,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,5e-05,offset=1
tpch,template_only,24,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,24,every_k4,41,6,0.0,0.0,,0,6,0,0,0,0,,0.56665,24.39,2e-05,offset=2
tpch,template_only,24,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,24,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,24,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,24,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,25,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00101,
tpch,template_only,25,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00108,
tpch,template_only,25,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00102,
tpch,template_only,25,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00099,
tpch,template_only,25,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00158,
tpch,template_only,25,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00072,
tpch,template_only,25,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00231,S_R
tpch,template_only,25,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00196,
tpch,template_only,25,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00193,
tpch,template_only,25,every_k2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,,1.13329,48.78,4e-05,offset=1
tpch,template_only,25,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,25,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=3
tpch,template_only,25,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,25,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,25,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,25,sketch1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,26,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00107,
tpch,template_only,26,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.0011,
tpch,template_only,26,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00105,
tpch,template_only,26,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00102,
tpch,template_only,26,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.0016,
tpch,template_only,26,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,26,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00231,S_R
tpch,template_only,26,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00199,
tpch,template_only,26,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.002,
tpch,template_only,26,every_k2,41,6,0.0,0.0,,0,6,0,0,0,0,,1.18996,51.22,4e-05,offset=0
tpch,template_only,26,every_k3,41,6,0.0,0.0,,0,6,0,0,0,0,,0.79331,34.15,3e-05,offset=1
tpch,template_only,26,every_k4,41,6,0.5,0.5,0.0,3,6,0,0,0,0,,0.56665,24.39,2e-05,offset=3
tpch,template_only,26,adwin,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,26,adwin_s,41,6,0.0,0.0,,0,6,0,0,0,0,,2.32325,100.0,2e-05,
tpch,template_only,26,mcusum,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,5e-05,
tpch,template_only,26,sketch1,41,6,0.8333,0.8333,0.0,5,6,0,0,0,0,1.0,2.32325,100.0,0.00073,
tpch,template_only,27,dci_v2_P1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00111,
tpch,template_only,27,dci_v2_P2,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,1.25067,53.83,0.00113,
tpch,template_only,27,dci_v2_P4,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.74261,31.96,0.00106,
tpch,template_only,27,dci_v2_P8,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.46035,19.82,0.00103,
tpch,template_only,27,dci_v1,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00165,
tpch,template_only,27,always_multiD,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,2.32325,100.0,0.00074,
tpch,template_only,27,best_axis_oracle,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.09575,4.12,0.00234,S_R
tpch,template_only,27,union4_raw,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00202,
tpch,template_only,27,union4_bonf,41,6,1.0,1.0,0.0,6,6,0,0,0,0,1.0,0.11528,4.96,0.00198,
