workload,config,seed,policy,n_windows,n_onsets,onsets_hit,recall,mean_lag,false_alarms,advisor_calls,frac_5d_windows,monitor_cost_ms_per_window
pgbench,template_only,14,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,15,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,15,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,15,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,16,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,16,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,16,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,17,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,17,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,17,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,18,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,18,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,18,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,19,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,19,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,19,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,20,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,20,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,20,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,21,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,21,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,21,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,22,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,22,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,22,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,23,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,23,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,23,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,24,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,24,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,24,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,25,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,25,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,25,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,26,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,26,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,26,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,27,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,27,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,27,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,28,always_5D,41,6,1,0.16666666666666666,0.0,0,1,1.0,2.348561333337177
pgbench,template_only,28,dci_gated,41,6,1,0.16666666666666666,0.0,0,1,0.04878048780487805,0.12287928998031117
pgbench,template_only,28,always_1D,41,6,1,0.16666666666666666,0.0,0,1,0.04878048780487805,0.12287928998031117
pgbench,template_only,29,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,29,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,29,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,30,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,30,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,30,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,31,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,31,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,31,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,32,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,32,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,32,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,33,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,33,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,33,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,34,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,34,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,34,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,35,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,35,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,35,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,36,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,36,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,36,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,37,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,37,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,37,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,38,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,38,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,38,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,39,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,39,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,39,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,40,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,40,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,40,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,41,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,41,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,41,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,42,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,42,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,42,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,43,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,43,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,43,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,44,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,44,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,44,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,45,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,45,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,45,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,46,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,46,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,46,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,47,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,47,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,47,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,48,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,48,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,48,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,49,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,49,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,49,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,volume_only,0,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,0,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,0,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,1,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,1,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,1,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,2,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,2,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,2,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,3,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,3,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,3,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,4,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,4,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,4,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,5,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,5,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,5,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,6,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,6,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,6,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,7,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,7,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,7,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,8,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,8,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,8,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,9,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,9,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,9,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,10,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,10,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,10,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,11,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,11,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,11,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,12,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,12,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,12,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,13,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,13,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,13,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,14,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,14,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,14,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,15,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,15,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,15,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,16,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,16,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,16,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,17,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,17,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,17,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,18,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,18,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,18,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,19,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,19,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,19,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,20,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,20,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,20,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,21,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,21,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,21,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,22,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,22,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,22,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,23,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,23,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,23,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,24,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,24,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,24,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,25,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,25,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,25,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,26,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,26,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,26,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,27,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,27,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,27,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,28,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,28,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,28,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,29,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,29,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,29,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,30,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,30,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,30,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,31,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,31,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,31,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,32,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,32,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,32,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,33,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,33,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,33,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,34,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,34,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,34,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,35,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,35,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,35,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,36,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,36,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,36,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,37,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,37,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,37,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,38,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,38,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,38,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,39,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,39,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,39,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,40,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,40,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,40,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,41,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,41,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,41,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,42,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,42,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,42,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,43,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,43,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,43,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,44,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,44,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,44,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,45,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,45,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,45,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,46,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,46,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,46,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,47,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,47,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,47,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,48,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,48,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,48,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,49,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,volume_only,49,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,volume_only,49,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
