id,arm,cluster_a,start_a,cluster_b,start_b,R_at_onset,DCI_at_onset,minR_onset_p2,esc_windows,b_SR,b_SV,b_ST,b_SA,b_SP
527,cross,178,5065,77,3065,0.5801,2.1959,0.5801,0,0.1907,1.0,0.0,0.0,0.7983
528,cross,178,65,33,2065,1.0,2.2104,0.8128,0,0.2749,1.0,0.0,0.0,0.7494
529,cross,178,65,33,65,1.0,2.0291,0.6027,0,0.3621,1.0,0.0,0.0,0.7494
530,cross,178,2065,33,1065,1.0,1.8746,1.0,0,0.2009,1.0,0.0,0.0,0.6404
531,cross,178,2065,33,3065,0.9238,1.8029,0.7996,0,0.1642,1.0,0.0,0.0,0.9308
532,cross,178,4065,33,4065,1.0449,1.598,1.0311,0,0.354,1.0,0.0,0.0,0.6422
533,cross,178,65,33,3065,1.0,2.2972,1.0,0,0.1134,1.0,0.0,0.0,0.6452
534,cross,178,3065,33,1065,0.711,1.8859,0.6939,0,0.1697,1.0,0.0,0.0,0.6334
535,cross,178,2065,33,2065,1.0,2.1617,0.6482,0,0.3356,1.0,0.0,0.0,0.6254
536,cross,178,2065,33,3065,0.9238,1.8029,0.7996,0,0.1642,1.0,0.0,0.0,0.9308
537,cross,178,2065,33,1065,1.0,1.8746,1.0,0,0.2009,1.0,0.0,0.0,0.6404
538,cross,178,5065,33,1065,0.5831,2.1912,0.5545,0,0.1848,1.0,0.0,0.0,0.6535
539,cross,178,5065,3,1065,0.577,2.04,0.55,0,0.4106,1.0,0.0,0.0,0.8228
540,cross,178,4065,3,2065,0.7884,1.5686,0.3965,0,0.4379,1.0,0.0,0.0,0.6465
541,cross,178,3065,3,3065,0.722,2.2281,0.4904,0,0.439,1.0,0.0,0.0,0.8113
542,cross,178,5065,3,2065,0.577,2.04,0.5502,0,0.4106,1.0,0.0,0.0,0.6215
543,cross,178,4065,3,65,0.7884,1.5686,0.3967,0,0.4379,1.0,0.0,0.0,0.6781
544,cross,178,3065,3,1065,0.722,2.2281,0.4904,0,0.439,1.0,0.0,0.0,0.8247
545,cross,178,4065,3,3065,0.7884,1.5686,0.3973,0,0.4379,1.0,0.0,0.0,0.8645
546,cross,178,65,3,65,1.0,1.9809,0.5923,0,0.3853,1.0,0.0,0.0,0.813
547,cross,178,2065,3,1065,0.8488,2.273,0.4454,0,0.4228,1.0,0.0,0.0,0.8354
548,cross,178,5065,3,65,0.577,2.04,0.55,0,0.4106,1.0,0.0,0.0,0.6035
549,cross,178,4065,3,3065,0.7884,1.5686,0.3973,0,0.4379,1.0,0.0,0.0,0.8645
550,cross,178,2065,11,3065,0.905,1.7847,0.905,0,0.1543,1.0,0.0,0.0,0.7783
551,cross,178,3065,11,3065,0.7177,1.8334,0.7177,0,0.1374,1.0,0.0,0.0,0.7789
552,cross,178,1065,11,65,1.0,1.9997,1.0,0,0.1311,1.0,0.0,0.0,0.7348
553,cross,178,3065,11,65,0.7166,1.8411,0.7153,0,0.1422,1.0,0.0,0.0,0.7928
554,cross,178,2065,11,2065,0.9487,1.8294,0.9487,0,0.1782,1.0,0.0,0.0,0.671
555,cross,178,3065,11,65,0.7166,1.8411,0.7153,0,0.1422,1.0,0.0,0.0,0.7928
556,cross,178,4065,11,1065,1.1575,1.9532,1.0,0,0.1431,1.0,0.0,0.0,0.8266
557,cross,178,3065,11,65,0.7166,1.8411,0.7153,0,0.1422,1.0,0.0,0.0,0.7928
558,cross,178,2065,11,1065,0.9337,1.8131,0.9337,0,0.1697,1.0,0.0,0.0,0.83
559,cross,178,5065,11,65,0.6011,2.159,0.5949,0,0.1531,1.0,0.0,0.0,0.7821
560,cross,178,2065,11,3065,0.905,1.7847,0.905,0,0.1543,1.0,0.0,0.0,0.7783
561,cross,178,2065,56,2065,1.0,2.0369,0.8222,0,0.2759,1.0,0.0,0.0,0.6529
562,cross,178,65,56,1065,1.0,2.1936,0.7957,0,0.2833,1.0,0.0,0.0,0.7875
563,cross,178,1065,56,65,1.0,2.3407,1.0,0,0.3683,1.0,0.0,0.0,0.7022
564,cross,178,2065,56,1065,1.0,2.1755,0.6262,0,0.343,1.0,0.0,0.0,0.7108
565,cross,178,4065,56,1065,0.9894,1.5876,0.5463,0,0.372,1.0,0.0,0.0,0.7465
566,cross,178,1065,56,1065,1.0,2.3965,0.5808,0,0.3995,1.0,0.0,0.0,0.7612
567,cross,178,1065,56,2065,1.0,2.3087,1.0,0,0.3508,1.0,0.0,0.0,0.8581
568,cross,178,2065,56,1065,1.0,2.1755,0.6262,0,0.343,1.0,0.0,0.0,0.7108
569,cross,178,65,56,1065,1.0,2.1936,0.7957,0,0.2833,1.0,0.0,0.0,0.7875
570,cross,178,1065,56,1065,1.0,2.3965,0.5808,0,0.3995,1.0,0.0,0.0,0.7612
571,cross,178,3065,56,2065,0.7018,2.1171,0.7018,0,0.3156,1.0,0.0,0.0,0.6257
572,cross,178,3065,16,1065,0.7174,1.8351,0.7174,0,0.1384,1.0,0.0,0.0,0.8003
573,cross,178,5065,16,65,0.6298,2.0979,0.5883,0,0.1101,1.0,0.0,0.0,0.7964
574,cross,178,1065,16,65,1.0,2.0422,1.0,0,0.1741,1.0,0.0,0.0,0.6757
575,cross,178,5065,16,1065,0.6335,2.0893,0.6332,0,0.1048,1.0,0.0,0.0,0.7955
576,cross,178,3065,16,2065,0.7178,1.8324,0.6922,0,0.1368,1.0,0.0,0.0,0.7537
577,cross,178,65,16,1065,1.0,2.2427,1.0,0,0.0841,1.0,0.0,0.0,0.7386
578,cross,178,4065,16,65,1.1451,1.9639,1.1451,0,0.1383,1.0,0.0,0.0,0.7926
579,cross,178,5065,16,2065,0.6313,2.0944,0.6058,0,0.1079,1.0,0.0,0.0,0.7753
580,cross,178,2065,16,1065,0.8289,1.7214,0.8289,0,0.117,1.0,0.0,0.0,0.7583
581,cross,178,4065,16,2065,1.137,1.9707,1.137,0,0.1352,1.0,0.0,0.0,0.7705
582,cross,178,1065,16,1065,1.0,2.0433,1.0,0,0.1752,1.0,0.0,0.0,0.7594
583,cross,178,4065,53,65,1.1342,1.973,0.9075,0,0.1342,1.0,0.0,0.0,0.6849
584,cross,178,4065,53,65,1.1342,1.973,0.9075,0,0.1342,1.0,0.0,0.0,0.6849
585,cross,178,65,53,1065,1.0,2.2671,1.0,0,0.096,1.0,0.0,0.0,0.7931
586,cross,178,3065,53,65,0.7176,1.8341,0.7133,0,0.1378,1.0,0.0,0.0,0.6606
587,cross,178,5065,53,1065,0.619,2.1219,0.619,0,0.1256,1.0,0.0,0.0,0.7146
588,cross,178,3065,53,65,0.7176,1.8341,0.7133,0,0.1378,1.0,0.0,0.0,0.6606
589,cross,178,65,53,65,1.0,2.2921,1.0,0,0.1101,1.0,0.0,0.0,0.8076
590,cross,178,4065,53,2065,1.1054,1.9953,1.0,0,0.1238,1.0,0.0,0.0,0.8386
591,cross,178,5065,53,2065,0.6286,2.1005,0.6286,0,0.1117,1.0,0.0,0.0,0.8622
592,cross,178,65,53,1065,1.0,2.2671,1.0,0,0.096,1.0,0.0,0.0,0.7931
593,cross,178,5065,53,65,0.6068,2.1477,0.6068,0,0.1441,1.0,0.0,0.0,0.6992
594,cross,178,65,14,1065,1.0,2.2656,1.0,0,0.0952,1.0,0.0,0.0,0.6061
595,cross,178,5065,14,65,0.6461,2.0598,0.6461,0,0.0875,1.0,0.0,0.0,0.6551
596,cross,178,65,14,65,1.0,2.2151,1.0,0,0.0721,1.0,0.0,0.0,0.7741
597,cross,178,3065,14,1065,0.7204,1.8151,0.7204,0,0.1258,1.0,0.0,0.0,0.9225
598,cross,178,2065,14,65,0.787,1.6912,0.6637,0,0.0974,1.0,0.0,0.0,0.6436
599,cross,178,3065,14,65,0.721,1.8108,0.721,0,0.1231,1.0,0.0,0.0,0.6613
600,cross,178,65,14,65,1.0,2.2151,1.0,0,0.0721,1.0,0.0,0.0,0.7741
601,cross,178,65,14,65,1.0,2.2151,1.0,0,0.0721,1.0,0.0,0.0,0.7741
602,cross,178,5065,14,1065,0.6197,2.1205,0.6197,0,0.1246,1.0,0.0,0.0,0.8139
603,cross,178,1065,14,65,1.0,2.029,1.0,0,0.1615,1.0,0.0,0.0,0.8196
604,cross,178,65,14,65,1.0,2.2151,1.0,0,0.0721,1.0,0.0,0.0,0.7741
605,cross,33,65,96,34065,0.9358,1.507,0.9358,0,0.3846,1.0,0.0,0.0,0.8693
606,cross,33,1065,96,30065,1.0,2.0734,0.9437,0,0.467,1.0,0.0,0.0,0.7955
607,cross,33,3065,96,36065,1.0,2.2627,1.0,0,0.2985,1.0,0.0,0.0,0.9939
608,cross,33,2065,96,1065,0.6664,1.8789,0.6664,0,0.2272,1.0,0.0,0.0,0.8592
609,cross,33,1065,96,13065,1.0,2.0734,0.9437,0,0.467,1.0,0.0,0.0,0.7955
610,cross,33,3065,96,33065,1.0,2.2627,1.0,0,0.2985,1.0,0.0,0.0,0.9939
611,cross,33,4065,96,48065,1.0,2.0739,1.0,0,0.2551,1.0,0.0,0.0,0.9939
612,cross,33,65,96,17065,0.9358,1.507,0.9358,0,0.3846,1.0,0.0,0.0,0.8693
613,cross,33,65,96,8065,0.9358,1.507,0.8733,0,0.3846,1.0,0.0,0.0,0.8693
614,cross,33,4065,96,7065,1.0,2.0739,1.0,0,0.2551,1.0,0.0,0.0,0.9939
615,cross,33,2065,96,40065,0.6664,1.8789,0.6664,0,0.2272,1.0,0.0,0.0,0.8592
616,cross,33,2065,100,1065,0.6532,1.896,0.6532,0,0.3532,1.0,0.0,0.0,0.8967
617,cross,33,4065,100,11065,1.0,2.1338,1.0,0,0.3257,1.0,0.0,0.0,0.8818
618,cross,33,65,100,19065,0.9699,1.4914,0.9699,0,0.2665,1.0,0.0,0.0,0.8794
619,cross,33,3065,100,4065,1.0,2.2857,1.0,0,0.3356,1.0,0.0,0.0,0.8818
620,cross,33,3065,100,10065,1.0,2.2807,1.0,0,0.3277,1.0,0.0,0.0,0.8818
621,cross,33,65,100,15065,0.9814,1.4908,0.8199,0,0.1751,1.0,0.0,0.0,0.8792
622,cross,33,4065,100,3065,1.0,2.1831,1.0,0,0.3824,1.0,0.0,0.0,0.8892
623,cross,33,2065,100,65,0.6422,1.9075,0.6422,0,0.407,1.0,0.0,0.0,0.5815
624,cross,33,4065,100,16065,1.0,2.2014,1.0,0,0.4033,1.0,0.0,0.0,0.8286
625,cross,33,4065,100,6065,1.0,2.1019,1.0,0,0.2884,1.0,0.0,0.0,0.8818
626,cross,33,1065,100,1065,1.0,1.4126,1.0,0,0.2035,1.0,0.0,0.0,0.841
627,cross,33,2065,31,8065,0.6628,1.8849,0.6628,0,0.2834,1.0,0.0,0.0,0.7716
628,cross,33,4065,31,2065,1.0,2.1894,1.0,0,0.3896,1.0,0.0,0.0,0.635
629,cross,33,3065,31,4065,1.0,2.2362,1.0,0,0.2546,1.0,0.0,0.0,0.8213
630,cross,33,3065,31,4065,1.0,2.2362,1.0,0,0.2546,1.0,0.0,0.0,0.8213
631,cross,33,4065,31,65,1.0,2.1236,1.0,0,0.3139,1.0,0.0,0.0,0.7838
632,cross,33,65,31,1065,0.9821,1.4919,0.9821,0,0.1544,1.0,0.0,0.0,0.8408
633,cross,33,1065,31,3065,1.0,1.8544,1.0,0,0.3215,1.0,0.0,0.0,0.7936
634,cross,33,4065,31,4065,1.0,2.0982,1.0,0,0.284,1.0,0.0,0.0,0.8213
635,cross,33,65,31,2065,0.971,1.4911,0.971,0,0.2613,1.0,0.0,0.0,0.5841
636,cross,33,65,31,2065,0.971,1.4911,0.971,0,0.2613,1.0,0.0,0.0,0.5841
637,cross,33,2065,31,3065,0.6645,1.8824,0.6559,0,0.2626,1.0,0.0,0.0,0.8177
638,cross,33,65,77,1065,0.9574,1.4962,0.9574,0,0.3186,1.0,0.0,0.0,0.6469
639,cross,33,4065,77,4065,1.0,2.2163,1.0,0,0.4202,1.0,0.0,0.0,0.6044
640,cross,33,4065,77,4065,1.0,2.2163,1.0,0,0.4202,1.0,0.0,0.0,0.6044
641,cross,33,1065,77,1065,1.0,1.3467,1.0,0,0.1261,1.0,0.0,0.0,0.6742
642,cross,33,1065,77,5065,1.0,1.3453,1.0,0,0.1225,1.0,0.0,0.0,0.8192
643,cross,33,65,77,65,0.978,1.4899,0.978,0,0.2159,1.0,0.0,0.0,0.8453
644,cross,33,4065,77,4065,1.0,2.2163,1.0,0,0.4202,1.0,0.0,0.0,0.6044
645,cross,33,2065,77,4065,0.6424,1.9073,0.6424,0,0.4063,1.0,0.0,0.0,0.5842
646,cross,33,4065,77,4065,1.0,2.2163,1.0,0,0.4202,1.0,0.0,0.0,0.6044
647,cross,33,1065,77,2065,1.0,1.6768,0.9725,0,0.2873,1.0,0.0,0.0,0.8104
648,cross,33,4065,77,3065,1.0,2.2251,1.0,0,0.4303,1.0,0.0,0.0,0.6061
649,cross,33,3065,178,3065,1.0,2.2353,1.0,0,0.2532,1.0,0.0,0.0,0.5771
650,cross,33,65,178,1065,0.9813,1.4906,0.9813,0,0.1786,1.0,0.0,0.0,0.856
651,cross,33,2065,178,1065,0.6606,1.8876,0.6548,0,0.303,1.0,0.0,0.0,0.8546
652,cross,33,4065,178,1065,1.0,2.1372,1.0,0,0.3296,1.0,0.0,0.0,0.9263
653,cross,33,4065,178,5065,1.0,2.1662,1.0,0,0.363,1.0,0.0,0.0,0.812
654,cross,33,65,178,65,0.9673,1.4922,0.9673,0,0.2789,1.0,0.0,0.0,0.6399
655,cross,33,1065,178,1065,1.0,1.6149,1.0,0,0.2737,1.0,0.0,0.0,0.7682
656,cross,33,65,178,3065,0.9821,1.4923,0.9821,0,0.1494,1.0,0.0,0.0,0.593
657,cross,33,4065,178,65,1.0,2.1987,1.0,0,0.4002,1.0,0.0,0.0,0.6395
658,cross,33,2065,178,65,0.6475,1.9021,0.6475,0,0.3829,1.0,0.0,0.0,0.6298
659,cross,33,3065,178,1065,1.0,2.2656,1.0,0,0.3033,1.0,0.0,0.0,0.9263
660,cross,33,1065,3,2065,1.0,2.1139,0.6907,0,0.4534,1.0,0.0,0.0,0.808
661,cross,33,3065,3,3065,1.0,2.1739,1.0,0,0.2375,1.0,0.0,1.0,0.5838
662,cross,33,3065,3,2065,1.0,2.1739,1.0,0,0.2375,1.0,0.0,1.0,0.7963
663,cross,33,2065,3,65,0.6661,1.8755,0.5803,0,0.1709,1.0,0.0,0.0,0.7949
664,cross,33,2065,3,2065,0.6661,1.8755,0.5793,0,0.1709,1.0,0.0,0.0,0.8024
665,cross,33,4065,3,1065,1.0,2.0255,1.0,0,0.1957,1.0,0.0,0.0,0.5949
666,cross,33,2065,3,3065,0.6661,1.8755,0.5825,0,0.1709,1.0,0.0,0.0,0.565
667,cross,33,4065,3,3065,1.0,2.0255,1.0,0,0.1957,1.0,0.0,0.0,0.5838
668,cross,33,2065,3,65,0.6661,1.8755,0.5803,0,0.1709,1.0,0.0,0.0,0.7949
669,cross,33,4065,3,3065,1.0,2.0255,1.0,0,0.1957,1.0,0.0,0.0,0.5838
670,cross,33,65,3,65,0.9506,1.4993,0.8142,0,0.3413,1.0,0.0,0.0,0.8232
671,cross,33,65,11,65,0.9626,1.494,0.9626,0,0.2991,1.0,0.0,0.0,0.7351
672,cross,33,1065,11,1065,1.0,1.3538,1.0,0,0.1419,1.0,0.0,0.0,0.6673
673,cross,33,1065,11,3065,1.0,1.354,1.0,0,0.1423,1.0,0.0,0.0,0.771
674,cross,33,3065,11,1065,1.0,2.3246,1.0,0,0.3972,1.0,0.0,0.0,0.6116
675,cross,33,2065,11,3065,0.6472,1.9024,0.6406,0,0.3845,1.0,0.0,0.0,0.7042
676,cross,33,1065,11,3065,1.0,1.354,1.0,0,0.1423,1.0,0.0,0.0,0.771
677,cross,33,3065,11,1065,1.0,2.3246,1.0,0,0.3972,1.0,0.0,0.0,0.6116
678,cross,33,1065,11,3065,1.0,1.354,1.0,0,0.1423,1.0,0.0,0.0,0.771
679,cross,33,2065,11,2065,0.6435,1.9062,0.6168,0,0.4015,1.0,0.0,0.0,0.862
680,cross,33,3065,11,1065,1.0,2.3246,1.0,0,0.3972,1.0,0.0,0.0,0.6116
681,cross,33,2065,11,65,0.645,1.9046,0.6438,0,0.3945,1.0,0.0,0.0,0.756
682,cross,33,65,56,65,0.9816,1.491,0.9816,0,0.1706,1.0,0.0,0.0,0.6951
683,cross,33,65,56,2065,0.982,1.4917,0.982,0,0.1581,1.0,0.0,0.0,0.7923
684,cross,33,2065,56,2065,0.6667,1.8778,0.6667,0,0.2119,1.0,0.0,0.0,0.8071
685,cross,33,2065,56,1065,0.6609,1.8744,0.6205,0,0.1045,1.0,0.0,0.0,0.693
686,cross,33,4065,56,65,1.0,2.0406,1.0,0,0.2145,1.0,0.0,0.0,0.6489
687,cross,33,4065,56,2065,1.0,2.0648,1.0,0,0.244,1.0,0.0,0.0,0.7462
688,cross,33,4065,56,1065,1.0,1.9705,1.0,0,0.1248,1.0,0.0,0.0,0.7195
689,cross,33,4065,56,1065,1.0,1.9705,1.0,0,0.1248,1.0,0.0,0.0,0.7195
690,cross,33,1065,56,65,1.0,2.0978,1.0,0,0.3725,1.0,0.0,0.0,0.6969
691,cross,33,2065,56,1065,0.6609,1.8744,0.6205,0,0.1045,1.0,0.0,0.0,0.693
692,cross,33,1065,56,1065,1.0,2.1663,0.9852,0,0.4028,1.0,0.0,0.0,0.7362
693,cross,33,2065,16,2065,0.6586,1.8901,0.6394,0,0.319,1.0,0.0,0.0,0.7474
694,cross,33,2065,16,1065,0.6611,1.8871,0.644,0,0.2993,1.0,0.0,0.0,0.7489
695,cross,33,4065,16,2065,1.0,2.1489,1.0,0,0.3431,1.0,0.0,0.0,0.7283
696,cross,33,1065,16,1065,1.0,1.3853,1.0,0,0.1833,1.0,0.0,0.0,0.74
697,cross,33,1065,16,2065,1.0,1.3799,1.0,0,0.1782,1.0,0.0,0.0,0.7764
698,cross,33,3065,16,1065,1.0,2.2632,1.0,0,0.2993,1.0,0.0,0.0,0.6568
699,cross,33,65,16,65,0.9796,1.49,0.9796,0,0.2008,1.0,0.0,0.0,0.6173
700,cross,33,4065,16,2065,1.0,2.1489,1.0,0,0.3431,1.0,0.0,0.0,0.7283
701,cross,33,2065,16,1065,0.6611,1.8871,0.644,0,0.2993,1.0,0.0,0.0,0.7489
702,cross,33,2065,16,1065,0.6611,1.8871,0.644,0,0.2993,1.0,0.0,0.0,0.7489
703,cross,33,3065,16,65,1.0,2.277,1.0,0,0.3216,1.0,0.0,0.0,0.5791
704,cross,33,3065,53,1065,1.0,2.3064,1.0,0,0.3686,1.0,0.0,0.0,0.8553
705,cross,33,3065,53,65,1.0,2.3187,1.0,0,0.3878,1.0,0.0,0.0,0.7989
706,cross,33,65,53,2065,0.9764,1.49,0.9764,0,0.2287,1.0,0.0,0.0,0.6329
707,cross,33,1065,53,65,1.0,1.3508,1.0,0,0.1357,1.0,0.0,0.0,0.8066
708,cross,33,1065,53,2065,1.0,1.361,1.0,0,0.1547,1.0,0.0,0.0,0.6577
709,cross,33,65,53,65,0.9652,1.493,0.9639,0,0.2883,1.0,0.0,0.0,0.8391
710,cross,33,2065,53,65,0.6465,1.9031,0.5979,0,0.3878,1.0,0.0,0.0,0.8256
711,cross,33,1065,53,2065,1.0,1.361,1.0,0,0.1547,1.0,0.0,0.0,0.6577
712,cross,33,4065,53,65,1.0,2.2023,1.0,0,0.4043,1.0,0.0,0.0,0.7989
713,cross,33,2065,53,1065,0.6504,1.8991,0.597,0,0.3686,1.0,0.0,0.0,0.8798
714,cross,33,2065,53,2065,0.6546,1.8945,0.6478,0,0.3448,1.0,0.0,0.0,0.6376
715,cross,33,3065,14,65,1.0,2.223,1.0,4,0.2324,1.0,0.0,0.0,0.7853
716,cross,33,1065,14,65,1.0,1.3724,1.0,0,0.1702,1.0,0.0,0.0,0.8095
717,cross,33,3065,14,65,1.0,2.223,1.0,4,0.2324,1.0,0.0,0.0,0.7853
718,cross,33,2065,14,65,0.6662,1.8794,0.5904,0,0.2324,1.0,0.0,0.0,0.7574
719,cross,33,1065,14,1065,1.0,1.3518,1.0,0,0.1378,1.0,0.0,0.0,0.6636
720,cross,33,65,14,65,0.9818,1.4943,0.9442,0,0.1256,1.0,0.0,0.0,0.7513
721,cross,33,65,14,1065,0.9715,1.491,0.9715,0,0.2587,1.0,0.0,0.0,0.5917
722,cross,33,3065,14,65,1.0,2.223,1.0,4,0.2324,1.0,0.0,0.0,0.7853
723,cross,33,2065,14,65,0.6662,1.8794,0.5904,0,0.2324,1.0,0.0,0.0,0.7574
724,cross,33,3065,14,65,1.0,2.223,1.0,4,0.2324,1.0,0.0,0.0,0.7853
725,cross,33,4065,14,65,1.0,2.0779,1.0,0,0.2599,1.0,0.0,0.0,0.7853
726,cross,3,1065,96,37065,0.5886,1.0,0.5886,0,0.1644,1.0,0.0,0.0,0.7763
727,cross,3,2065,96,13065,0.5891,1.0,0.5135,0,0.1667,1.0,0.0,0.0,0.5561
728,cross,3,65,96,52065,0.589,1.0,0.5134,0,0.1667,1.0,0.0,0.0,0.7008
729,cross,3,3065,96,49065,0.5899,1.0,0.5141,0,0.1667,1.0,0.0,0.0,0.7741
730,cross,3,3065,96,44065,0.5831,1.0,0.5831,0,0.1549,1.0,0.0,0.0,0.7741
731,cross,3,3065,96,24065,0.5811,1.0,0.5811,0,0.1515,1.0,0.0,0.0,0.7741
732,cross,3,3065,96,54065,0.5899,1.0,0.5141,0,0.1667,1.0,0.0,0.0,0.7741
733,cross,3,65,96,2065,0.5802,1.0,0.5802,0,0.1515,1.0,0.0,0.0,0.7008
734,cross,3,3065,96,42065,0.5811,1.0,0.5628,0,0.1515,1.0,0.0,0.0,0.7741
735,cross,3,1065,96,44065,0.5831,1.0,0.5831,0,0.1549,1.0,0.0,0.0,0.7763
736,cross,3,2065,96,15065,0.5891,1.0,0.5135,0,0.1667,1.0,0.0,0.0,0.5561
737,cross,3,65,100,14065,0.735,1.0,0.735,0,0.4024,1.0,0.0,0.0,0.8033
738,cross,3,65,100,7065,0.7338,1.0,0.7338,0,0.4006,1.0,0.0,0.0,0.8033
739,cross,3,1065,100,5065,0.7352,1.0,0.7352,0,0.4004,1.0,0.0,0.0,0.8182
740,cross,3,1065,100,3065,0.7508,1.0,0.7508,0,0.4245,1.0,0.0,0.0,0.8182
741,cross,3,65,100,17065,0.7272,1.0,0.7272,0,0.3903,1.0,0.0,0.0,0.808
742,cross,3,1065,100,13065,0.7195,1.0,0.7195,0,0.3761,1.0,0.0,0.0,0.8256
743,cross,3,2065,100,17065,0.7274,1.0,0.7274,0,0.3903,1.0,0.0,0.0,0.5913
744,cross,3,3065,100,15065,0.7252,1.0,0.7252,0,0.3852,1.0,0.0,0.0,0.7982
745,cross,3,2065,100,8065,0.7338,1.0,0.7338,0,0.4003,1.0,0.0,0.0,0.59
746,cross,3,1065,100,6065,0.7083,1.0,0.7083,0,0.3588,1.0,0.0,0.0,0.8182
747,cross,3,2065,100,4065,0.7389,1.0,0.7389,0,0.4081,1.0,0.0,0.0,0.59
748,cross,3,65,31,3065,0.7088,1.0,0.7088,0,0.3617,1.0,0.0,0.0,0.8626
749,cross,3,3065,31,6065,0.7459,1.0,0.7459,0,0.4171,1.0,0.0,0.0,0.7636
750,cross,3,1065,31,5065,0.6993,1.0,0.6993,0,0.3447,1.0,0.0,0.0,0.8231
751,cross,3,1065,31,8065,0.719,1.0,0.7023,0,0.3754,1.0,0.0,0.0,0.808
752,cross,3,3065,31,3065,0.7101,1.0,0.7101,0,0.3617,1.0,0.0,0.0,0.7481
753,cross,3,3065,31,65,0.7196,1.0,0.6594,0,0.3764,1.0,0.0,0.0,0.7695
754,cross,3,2065,31,6065,0.7447,1.0,0.7447,0,0.4171,1.0,0.0,0.0,0.8048
755,cross,3,65,31,65,0.7182,1.0,0.6587,0,0.3764,1.0,0.0,0.0,0.7742
756,cross,3,65,31,1065,0.6981,1.0,0.6981,0,0.345,1.0,0.0,0.0,0.8247
757,cross,3,3065,31,1065,0.6994,1.0,0.6994,0,0.345,1.0,0.0,0.0,0.7787
758,cross,3,1065,31,7065,0.7359,1.0,0.6844,0,0.4016,1.0,0.0,0.0,0.6854
759,cross,3,2065,77,4065,0.7653,1.0,0.6059,0,0.449,1.0,0.0,0.0,0.8016
760,cross,3,3065,77,3065,0.7709,1.0,0.6266,0,0.4556,1.0,0.0,0.0,0.6811
761,cross,3,1065,77,2065,0.7218,1.0,0.7218,0,0.3797,1.0,0.0,0.0,0.8487
762,cross,3,2065,77,5065,0.7634,1.0,0.5907,0,0.4461,1.0,0.0,0.0,0.741
763,cross,3,2065,77,7065,0.7616,1.0,0.5808,0,0.4433,1.0,0.0,0.0,0.7048
764,cross,3,1065,77,3065,0.771,1.0,0.6267,0,0.4556,1.0,0.0,0.0,0.6478
765,cross,3,1065,77,2065,0.7218,1.0,0.7218,0,0.3797,1.0,0.0,0.0,0.8487
766,cross,3,1065,77,1065,0.7667,1.0,0.5989,0,0.449,1.0,0.0,0.0,0.6904
767,cross,3,65,77,3065,0.7694,1.0,0.6261,0,0.4556,1.0,0.0,0.0,0.6639
768,cross,3,1065,77,5065,0.7648,1.0,0.5911,0,0.4461,1.0,0.0,0.0,0.7807
769,cross,3,1065,77,6065,0.7681,1.0,0.5918,0,0.4512,1.0,0.0,0.0,0.8103
770,cross,3,3065,178,65,0.7582,1.0,0.6497,0,0.436,1.0,0.0,0.0,0.7366
771,cross,3,65,178,5065,0.7404,1.0,0.6623,0,0.4108,1.0,0.0,0.0,0.8654
772,cross,3,2065,178,5065,0.7406,1.0,0.6624,0,0.4108,1.0,0.0,0.0,0.6298
773,cross,3,3065,178,5065,0.7418,1.0,0.6628,0,0.4108,1.0,0.0,0.0,0.7516
774,cross,3,1065,178,65,0.7583,1.0,0.6497,0,0.436,1.0,0.0,0.0,0.6529
775,cross,3,65,178,5065,0.7404,1.0,0.6623,0,0.4108,1.0,0.0,0.0,0.8654
776,cross,3,3065,178,2065,0.6953,1.0,0.5632,0,0.3386,1.0,0.0,0.0,0.7542
777,cross,3,3065,178,4065,0.7557,1.0,0.6399,0,0.4321,1.0,0.0,0.0,0.758
778,cross,3,1065,178,1065,0.7272,1.0,0.6679,0,0.3881,1.0,0.0,0.0,0.7955
779,cross,3,2065,178,2065,0.6942,1.0,0.5627,0,0.3386,1.0,0.0,0.0,0.5936
780,cross,3,2065,178,3065,0.7035,1.0,0.5993,0,0.3531,1.0,0.0,0.0,0.7737
781,cross,3,2065,33,2065,0.6487,1.0,0.6487,0,0.2662,1.0,0.0,0.0,0.5561
782,cross,3,2065,33,3065,0.7607,1.0,0.6412,0,0.4419,1.0,0.0,0.0,0.7859
783,cross,3,3065,33,2065,0.6497,1.0,0.6497,0,0.2662,1.0,0.0,0.0,0.7741
784,cross,3,3065,33,4065,0.6594,1.0,0.6594,0,0.2819,1.0,0.0,0.0,0.7792
785,cross,3,1065,33,2065,0.6497,1.0,0.6497,0,0.2662,1.0,0.0,0.0,0.7763
786,cross,3,2065,33,1065,0.7692,1.0,0.6443,0,0.455,1.0,0.0,0.0,0.6919
787,cross,3,1065,33,4065,0.6595,1.0,0.6595,0,0.2819,1.0,0.0,0.0,0.7955
788,cross,3,2065,33,65,0.5823,1.0,0.5533,0,0.1549,1.0,0.0,0.0,0.5561
789,cross,3,3065,33,3065,0.762,1.0,0.6415,0,0.4419,1.0,0.0,0.0,0.7891
790,cross,3,2065,33,3065,0.7607,1.0,0.6412,0,0.4419,1.0,0.0,0.0,0.7859
791,cross,3,3065,33,1065,0.7705,1.0,0.6448,0,0.455,1.0,0.0,0.0,0.714
792,cross,3,2065,11,65,0.7611,1.0,0.6817,0,0.4424,1.0,0.0,0.0,0.7247
